source,wbez_ids,wbez_idn,gci_id,ncessch,selectiveenrollment,charter,closed,turn,other,build_close,C_T,multaction,newschool,schnam_first,schnam_last,schnam_action,address_first,address_last,address_action,city,state,lzip_action,address_full,tract2000_nces,tract2010_nces,newschool_yr,action_yr,open98,open99,open00,open01,open02,open03,open04,open05,open06,open07,open08,open09,open10,open11,open12,open13,type_all
NCES,,,425,170993000974,0,0,0,0,0,0,0,0,0,MOUNT GREENWOOD ELEMENTARY SCHOOL,MOUNT GREENWOOD ELEMENTARY SCHOOL,MOUNT GREENWOOD ELEMENTARY SCHOOL,10841 SOUTH HOMAN AV,10841 SOUTH HOMAN AV,10841 SOUTH HOMAN AV,CHICAGO,IL,60655,"10841 SOUTH HOMAN AVE, CHICAGO, IL 60655",7403,7403,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,3,170993000763,0,0,0,0,0,0,0,0,0,AGASSIZ ELEMENTARY SCHOOL,AGASSIZ ELEMENTARY SCHOOL,AGASSIZ ELEMENTARY SCHOOL,2851 NORTH SEMINARY AV,2851 NORTH SEMINARY AV,2851 NORTH SEMINARY AV,CHICAGO,IL,60657,"2851 NORTH SEMINARY AVE, CHICAGO, IL 60657",629,629,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,606,170993001124,0,0,0,0,0,0,0,0,0,TILTON ELEMENTARY SCHOOL,TILTON ELEMENTARY SCHOOL,TILTON ELEMENTARY SCHOOL,223 NORTH KEELER AV,223 NORTH KEELER AV,223 NORTH KEELER AV,CHICAGO,IL,60624,"223 NORTH KEELER AVE, CHICAGO, IL 60624",2602,2602,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,222,170993005548,1,0,0,0,0,0,0,0,0,GALILEO ELEMENTARY MATH & SCI SCHOOLOL ACD,GALILEO ELEMENTARY MATH & SCI SCHOOL ACD,GALILEO ELEMENTARY MATH & SCI SCHOOLOL ACD,820 SOUTH CARPENTER ST,820 SOUTH CARPENTER ST,820 SOUTH CARPENTER ST,CHICAGO,IL,60607,"820 SOUTH CARPENTER ST, CHICAGO, IL 60607",2822,8333,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,570,170993005268,1,0,0,0,0,0,0,0,0,SOUTH LOOP ELEMENTARY SCHOOL,SOUTH LOOP ELEMENTARY SCHOOL,SOUTH LOOP ELEMENTARY SCHOOL,1212 SOUTH PLYMOUTH CT,1212 SOUTH PLYMOUTH CT,1212 SOUTH PLYMOUTH CT,CHICAGO,IL,60605,"1212 SOUTH PLYMOUTH CT, CHICAGO, IL 60605",3302,3302,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,73,170993000638,0,0,0,0,0,0,0,0,0,BYFORD ELEMENTARY SCHOOL,BRUNSON MATH & SCI SPECIALTY ELEMENTARY,BRUNSON MATH & SCI SPECIALTY ELEMENTARY,5600 WEST IOWA ST,932 NORTH CENTRAL AV,932 NORTH CENTRAL AV,CHICAGO,IL,60651,"932 NORTH CENTRAL AVE, CHICAGO, IL 60651",2513,2513,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,357,170993001612,0,0,0,0,0,0,0,0,0,LARA ELEMENTARY ACADEMY,LARA ELEMENTARY ACADEMY,LARA ELEMENTARY ACADEMY,4619 SOUTH WOLCOTT AV,4619 SOUTH WOLCOTT AV,4619 SOUTH WOLCOTT AV,CHICAGO,IL,60609,"4619 SOUTH WOLCOTT AVE, CHICAGO, IL 60609",6103,6103,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,583,170993001105,1,0,0,0,0,0,0,0,0,STONE ELEMENTARY SCHOLASTIC ACADEMY,STONE ELEMENTARY SCHOLASTIC ACADEMY,STONE ELEMENTARY SCHOLASTIC ACADEMY,6239 NORTH LEAVITT ST,6239 NORTH LEAVITT ST,6239 NORTH LEAVITT ST,CHICAGO,IL,60659,"6239 NORTH LEAVEITT ST, CHICAGO, IL 60659",209,209.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,,170993000894,0,0,0,0,0,0,0,0,0,NANCY JEFFERSON ELEMENTARY ALT SCHOOL,JEFFERSON ALT HIGH SCHOOL,JEFFERSON ALT HIGH SCHOOL,1100 SOUTH HAMILTON AV,1100 SOUTH HAMILTON AV,1100 SOUTH HAMILTON AV,CHICAGO,IL,60612,"1100 SOUTH HAMILTON AVE, CHICAGO, IL 60612",2830,8382,,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,HS
NCES,,,66,170993000619,0,0,0,0,0,0,0,0,0,BRIGHT ELEMENTARY SCHOOL,BRIGHT ELEMENTARY SCHOOL,BRIGHT ELEMENTARY SCHOOL,10740 SOUTH CALHOUN AV,10740 SOUTH CALHOUN AV,10740 SOUTH CALHOUN AV,CHICAGO,IL,60617,"10740 SOUTH CALHOUN AVE, CHICAGO, IL 60617",5105,8388,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,403,170993000956,0,0,0,0,0,0,0,0,0,MCCUTCHEON ELEMENTARY SCHOOL,MCCUTCHEON ELEMENTARY SCHOOL,MCCUTCHEON ELEMENTARY SCHOOL,4865 NORTH SHERIDAN RD,4865 NORTH SHERIDAN RD,4865 NORTH SHERIDAN RD,CHICAGO,IL,60640,"4865 NORTH SHERIDAN RD, CHICAGO, IL 60640",313,313,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,383,170993000935,0,0,0,0,0,0,0,0,0,MADISON ELEMENTARY SCHOOL,MADISON ELEMENTARY SCHOOL,MADISON ELEMENTARY SCHOOL,7433 SOUTH DORCHESTER AV,7433 SOUTH DORCHESTER AV,7433 SOUTH DORCHESTER AV,CHICAGO,IL,60619,"7433 SOUTH DORCHESTER AVE, CHICAGO, IL 60619",4304,4304,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,594,170993001044,0,0,0,0,0,0,0,0,0,TANNER ELEMENTARY SCHOOL,TANNER ELEMENTARY SCHOOL,TANNER ELEMENTARY SCHOOL,7350 SOUTH EVANS AV,7350 SOUTH EVANS AV,7350 SOUTH EVANS AV,CHICAGO,IL,60619,"7350 SOUTH EVANS AVE, CHICAGO, IL 60619",6909,6909,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,351,170993000890,0,0,0,0,0,0,0,0,0,KINZIE ELEMENTARY SCHOOL,KINZIE ELEMENTARY SCHOOL,KINZIE ELEMENTARY SCHOOL,5625 SOUTH MOBILE AV,5625 SOUTH MOBILE AV,5625 SOUTH MOBILE AV,CHICAGO,IL,60638,"5625 SOUTH MOBILE AVE, CHICAGO, IL 60638",5611,5611,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,504,170993001043,0,0,0,0,0,0,0,0,0,PRUSSING ELEMENTARY SCHOOL,PRUSSING ELEMENTARY SCHOOL,PRUSSING ELEMENTARY SCHOOL,4650 NORTH MENARD AV,4650 NORTH MENARD AV,4650 NORTH MENARD AV,CHICAGO,IL,60630,"4650 NORTH MENARD AVE, CHICAGO, IL 60630",1504,1504.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
