,source,wbez_ids,wbez_idn,gci_id,ncessch,selectiveenrollment,charter,closed,turn,other,build_close,C_T,multaction,newschool,schnam_first,schnam_last,schnam_action,address_first,address_last,address_action,city,state,lzip_action,address_full,tract2000_nces,tract2010_nces,newschool_yr,action_yr,open98,open99,open00,open01,open02,open03,open04,open05,open06,open07,open08,open09,open10,open11,open12,open13,type_all,location,point,latitude,longitude,geometry,actual00,actual01,actual02,actual03,actual04,actual05,actual06,actual07,actual08,actual09,actual10,actual11,actual12,actual13,actual14,actual15,actual16,actual17,actual18,actualtotal,address_final,address_full,city,state,dvm_edit,location,point,latitude,longitude,dist
247,NCES,,,165.0,1.71E+11,0,0,0,0,0,0,0,0,0,DUBOIS ELEMENTARY SCHOOL,DUBOIS ELEMENTARY SCHOOL,DUBOIS ELEMENTARY SCHOOL,330 EAST 133RD ST,330 EAST 133RD ST,330 EAST 133RD ST,CHICAGO,IL,60827,"330 EAST 133RD ST, CHICAGO, IL 60827",5401,5401.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"330, East 133rd Street, Philip Murray Homes, Riverdale, Chicago, Cook County, Illinois, 60827, United States of America","41.65397505, -87.61422474954952",41.65397505,-87.6142247495495,POINT (448856.5982249232 4611540.834525973),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,12642.620159155565
248,NCES,,,280.0,1.71E+11,0,0,0,0,0,0,0,0,0,HENDRICKS ELEMENTARY SCHOOL,HENDRICKS ELEMENTARY COMMUNITY ACADEMY,HENDRICKS ELEMENTARY COMMUNITY ACADEMY,4316 SOUTH PRINCETON AV,4316 SOUTH PRINCETON AV,4316 SOUTH PRINCETON AV,CHICAGO,IL,60609,"4316 SOUTH PRINCETON AVE, CHICAGO, IL 60609",3702,8355.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"South Princeton Avenue, Armour Square, Chicago, Cook County, Illinois, 60609, United States of America","41.8256944, -87.6338166",41.8256944,-87.6338166,POINT (447365.6888787053 4630617.714407237),0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,3757 S Princeton Ave,"3757 S Princeton Ave, Chicago, IL",Chicago,IL,Wentworth Gardens,"3757, South Princeton Avenue, Armour Square, Chicago, Cook County, Illinois, 60609, United States of America","41.8259264, -87.63370933333333",41.8259264,-87.63370933,27.255708497920118
249,NCES,,,84.0,1.71E+11,0,0,0,0,0,0,0,0,0,BYRNE ELEMENTARY SCHOOL,BYRNE ELEMENTARY SCHOOL,BYRNE ELEMENTARY SCHOOL,5329 SOUTH OAK PARK AV,5329 SOUTH OAK PARK AV,5329 SOUTH OAK PARK AV,CHICAGO,IL,60638,"5329 SOUTH OAK PARK AVE, CHICAGO, IL 60638",5609,5609.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"5329, South Oak Park Avenue, Garfield Ridge, Chicago, Cook County, Illinois, 60638, United States of America","41.7950052, -87.79122596670311",41.7950052,-87.7912259667031,POINT (434262.418371261 4627318.815470297),0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,246-250 W 38th St,"246-250 W 38th St, Chicago, IL",Chicago,IL,Wentworth Gardens,"West 38th Street, Corwith, Brighton Park, Chicago, Cook County, Illinois, 60632, United States of America","41.8243769, -87.7068962",41.8243769,-87.7068962,7726.99679958892
250,NCES,,,192.0,1.71E+11,0,0,0,0,0,0,0,0,0,EVERETT ELEMENTARY SCHOOL,EVERETT ELEMENTARY SCHOOL,EVERETT ELEMENTARY SCHOOL,3419 SOUTH BELL AV,3419 SOUTH BELL AV,3419 SOUTH BELL AV,CHICAGO,IL,60608,"3419 SOUTH BELL AVE, CHICAGO, IL 60608",5903,8403.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Everett Elementary School, 3419, South Bell Avenue, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60608, United States of America","41.831746, -87.6811193",41.831746,-87.6811193,POINT (443442.8168047633 4631319.662869959),0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,246-250 W 38th St,"246-250 W 38th St, Chicago, IL",Chicago,IL,Wentworth Gardens,"West 38th Street, Corwith, Brighton Park, Chicago, Cook County, Illinois, 60632, United States of America","41.8243769, -87.7068962",41.8243769,-87.7068962,2291.6440473675216
251,NCES,,,82.0,1.71E+11,0,0,0,0,0,0,0,0,0,BURR ELEMENTARY SCHOOL,BURR ELEMENTARY SCHOOL,BURR ELEMENTARY SCHOOL,1621 WEST WABANSIA AV,1621 WEST WABANSIA AV,1621 WEST WABANSIA AV,CHICAGO,IL,60622,"1621 WEST WABANSIA AVE, CHICAGO, IL 60622",2402,2402.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"1621, West Wabansia Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60622, United States of America","41.912356, -87.668797",41.912356,-87.668797,POINT (444535.7457145872 4640261.52695925),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,2235.4614781341775
252,NCES,,,296.0,1.71E+11,0,0,0,0,0,0,0,0,0,LANGSTON HUGHES ELEMENTARY SCHOOL,HUGHES L ELEMENTARY SCHOOL,HUGHES L ELEMENTARY SCHOOL,226 WEST 104TH ST,240 WEST 104TH ST,240 WEST 104TH ST,CHICAGO,IL,60628,"240 WEST 104TH ST, CHICAGO, IL 60628",4910,4910.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"240, West 104th Street, Roseland, Chicago, Cook County, Illinois, 60628, United States of America","41.705652799999996, -87.62939717794117",41.7056527999999,-87.62939717794109,POINT (447635.1725494017 4617287.388498959),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,6862.66469270365
253,NCES,,,203.0,1.71E+11,0,0,0,0,0,0,0,0,0,FERNWOOD ELEMENTARY SCHOOL,FERNWOOD ELEMENTARY SCHOOL,FERNWOOD ELEMENTARY SCHOOL,10041 SOUTH UNION AV,10041 SOUTH UNION AV,10041 SOUTH UNION AV,CHICAGO,IL,60628,"10041 SOUTH UNION AVE, CHICAGO, IL 60628",7305,7305.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Fernwood Elementary School, 10041, South Union Avenue, Washington Heights, Chicago, Cook County, Illinois, 60628, United States of America","41.7110875, -87.6402254",41.7110875,-87.6402254,POINT (446738.763692009 4617897.411674688),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,6351.6478054399195
254,NCES,,,258.0,1.71E+11,0,0,0,0,0,0,0,0,0,HAMILTON ELEMENTARY SCHOOL,HAMILTON ELEMENTARY SCHOOL,HAMILTON ELEMENTARY SCHOOL,1650 WEST CORNELIA AV,1650 WEST CORNELIA AV,1650 WEST CORNELIA AV,CHICAGO,IL,60657,"1650 WEST CORNELIA AVE, CHICAGO, IL 60657",613,8319.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"1650, West Cornelia Avenue, Hamlin Park, North Center, Chicago, Cook County, Illinois, 60657, United States of America","41.94549045, -87.6706517674748",41.94549045,-87.67065176747481,POINT (444410.7018174677 4643941.589841178),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,4968.46472791937
255,NCES,,,373.0,1.71E+11,0,0,0,0,0,0,0,0,0,LOGANDALE MIDDLE SCHOOL,LOGANDALE MIDDLE SCHOOL,LOGANDALE MIDDLE SCHOOL,3212 WEST GEORGE ST,3212 WEST GEORGE ST,3212 WEST GEORGE ST,CHICAGO,IL,60618,"3212 WEST GEORGE ST, CHICAGO, IL 60618",2106,2106.02,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MS,"Logandale Middle School, 3212, West George Street, Avondale, Chicago, Cook County, Illinois, 60618, United States of America","41.93426015, -87.70799440203454",41.93426015,-87.70799440203449,POINT (441305.1132135885 4642719.598091663),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,4544.500673168384
256,NCES,,,8.0,1.71E+11,0,0,0,0,0,0,0,0,0,ALDRIDGE ELEMENTARY SCHOOL,ALDRIDGE ELEMENTARY SCHOOL,ALDRIDGE ELEMENTARY SCHOOL,630 EAST 131ST ST,630 EAST 131ST ST,630 EAST 131ST ST,CHICAGO,IL,60827,"630 EAST 131ST ST, CHICAGO, IL 60827",5401,5401.02,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"630, East 131st Street, Altgeld Gardens, Riverdale, Chicago, Cook County, Illinois, 60827, United States of America","41.65788925, -87.60652284744914",41.65788925,-87.6065228474491,POINT (449500.957376016 4611970.859633034),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,12282.249638189931
257,NCES,,,331.0,1.71E+11,1,0,0,0,0,0,0,0,0,JONES ACADEMY MAGNET HIGH SCHOOL,JONES COLLEGE PREP HIGH SCHOOL,JONES COLLEGE PREP HIGH SCHOOL,606 SOUTH STATE ST,606 SOUTH STATE ST,606 SOUTH STATE ST,CHICAGO,IL,60605,"606 SOUTH STATE ST, CHICAGO, IL 60605",3205,8390.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS,"606, South State Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States of America","41.874199295918366, -87.62742260204082",41.8741992959183,-87.62742260204081,POINT (447936.017932407 4635999.154833397),0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1240 W Roosevelt Rd,"1240 W Roosevelt Rd, Chicago, IL",Chicago,IL,Jane Addams Homes,"West Roosevelt Road, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States of America","41.8672794, -87.6423234",41.8672794,-87.64232340000001,1455.834464297788
258,NCES,,,286.0,1.71E+11,0,0,0,0,0,0,0,0,0,HIGGINS ELEMENTARY COMMUNITY ACADEMY,HIGGINS ELEMENTARY COMMUNITY ACADEMY,HIGGINS ELEMENTARY COMMUNITY ACADEMY,11710 SOUTH MORGAN ST,11710 SOUTH MORGAN ST,11710 SOUTH MORGAN ST,CHICAGO,IL,60643,"11710 SOUTH MORGAN ST, CHICAGO, IL 60643",5303,5303.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"11710, South Morgan Street, Placerdale, West Pullman, Chicago, Cook County, Illinois, 60643, United States of America","41.6809516, -87.64745191093131",41.6809516,-87.6474519109313,POINT (446112.4270623731 4614556.10509681),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,9751.127963597837
259,NCES,,,78.0,1.71E+11,0,0,0,0,0,0,0,0,0,BURKE ELEMENTARY SCHOOL,BURKE ELEMENTARY SCHOOL,BURKE ELEMENTARY SCHOOL,5356 SOUTH KING DR,5356 SOUTH KING DR,5356 SOUTH KING DR,CHICAGO,IL,60615,"5356 SOUTH KING DR, CHICAGO, IL 60615",4003,4003.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"South Doctor Martin Luther King Junior Drive, Roseland, Chicago, Cook County, Illinois, 60628, United States of America","41.709143, -87.6138244",41.709143,-87.6138244,POINT (448933.5704600533 4617665.531940667),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,6565.23099716017
260,NCES,,,390.0,1.71E+11,0,0,0,0,0,0,0,0,0,MARSH ELEMENTARY SCHOOL,MARSH ELEMENTARY SCHOOL,MARSH ELEMENTARY SCHOOL,9810 SOUTH EXCHANGE AV,9822 SOUTH EXCHANGE AV,9822 SOUTH EXCHANGE AV,CHICAGO,IL,60617,"9822 SOUTH EXCHANGE AVE, CHICAGO, IL 60617",5101,5101.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"9822, South Exchange Avenue, Vet's Park, South Deering, Chicago, Cook County, Illinois, 60617, United States of America","41.71687596, -87.5524886",41.71687596,-87.5524886,POINT (454041.8615576554 4618489.518352617),0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4022 S State St,"4022 S State St, Chicago, IL",Chicago,IL,Robert Taylor Homes,"South State Street, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60621, United States of America","41.7688938, -87.6249555",41.768893799999994,-87.6249555,8346.590264311586
261,NCES,,,237.0,1.71E+11,0,0,0,0,0,0,0,0,0,GOMPERS ELEMENTARY FINE ARTS OPT SCHOOL,OWENS COMMUNITY ACADEMY ELEMENTARY SCHOOL (formerly Gompers Elementary School),OWENS COMMUNITY ACADEMY ELEMENTARY SCHOOL,12302 SOUTH STATE ST,12302 SOUTH STATE ST,12302 SOUTH STATE ST,CHICAGO,IL,60628,"12302 SOUTH STATE ST, CHICAGO, IL 60628",5305,5305.02,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"12302, South State Street, Cookes Subdivision, West Pullman, Chicago, Cook County, Illinois, 60628, United States of America","41.67010645, -87.62323853808601",41.67010645,-87.623238538086,POINT (448119.0123581596 4613337.179195348),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,10811.144855787696
262,NCES,,,353.0,1.71E+11,0,0,0,0,0,0,0,0,0,KOZMINSKI ELEMENTARY COMMUNITY ACADEMY,KOZMINSKI ELEMENTARY COMMUNITY ACADEMY,KOZMINSKI ELEMENTARY COMMUNITY ACADEMY,936 EAST 54TH ST,936 EAST 54TH ST,936 EAST 54TH ST,CHICAGO,IL,60615,"936 EAST 54TH ST, CHICAGO, IL 60615",4105,4105.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"936, East 54th Street, Hyde Park, Chicago, Cook County, Illinois, 60615, United States of America","41.7984591, -87.60231536687738",41.7984591,-87.60231536687729,POINT (449960.4775449481 4627575.071384245),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3740 S Cottage Grove Ave,"3740 S Cottage Grove Ave, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Cottage Grove Avenue, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","41.7862906, -87.6060534",41.7862906,-87.60605340000001,1386.2881558869801
263,NCES,,,417.0,1.71E+11,0,0,0,0,0,0,0,0,0,MITCHELL ELEMENTARY SCHOOL,MITCHELL ELEMENTARY SCHOOL,MITCHELL ELEMENTARY SCHOOL,2233 WEST OHIO ST,2233 WEST OHIO ST,2233 WEST OHIO ST,CHICAGO,IL,60612,"2233 WEST OHIO ST, CHICAGO, IL 60612",2429,2429.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"2233, West Ohio Street, Ukrainian Village, West Town, Chicago, Cook County, Illinois, 60612, United States of America","41.89194725, -87.68353612279662",41.89194725,-87.68353612279661,POINT (443295.348882497 4638005.224279649),279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2215 W Lake St,"2215 W Lake St, Chicago, IL",Chicago,IL,Governor Henry Horner Homes,"2215, West Lake Street, Near West Side, Chicago, Cook County, Illinois, 60612, United States of America","41.884830336734694, -87.68308909183673",41.88483034,-87.68308909,791.068105774788
264,NCES,,,90.0,1.71E+11,0,0,0,0,0,0,0,0,0,CANTY ELEMENTARY SCHOOL,CANTY ELEMENTARY SCHOOL,CANTY ELEMENTARY SCHOOL,3740 NORTH PANAMA AV,3740 NORTH PANAMA AV,3740 NORTH PANAMA AV,CHICAGO,IL,60634,"3740 NORTH PANAMA AVE, CHICAGO, IL 60634",1705,1705.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"3740, North Panama Avenue, Western Dunning, Dunning, Chicago, Cook County, Illinois, 60634, United States of America","41.947928149999996, -87.82973491813556",41.9479281499999,-87.82973491813551,POINT (431227.0728065908 4644327.656835253),0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,,1847 Lake St,"1847 Lake St, Chicago, IL",Chicago,IL,Governor Henry Horner Homes,"Lake Street, Cook County, Illinois, 60153, United States of America","41.8881785, -87.8323008",41.888178499999995,-87.83230079999998,6637.639492092154
265,NCES,,,46.0,1.71E+11,0,0,0,0,0,0,0,0,0,BELDING ELEMENTARY SCHOOL,BELDING ELEMENTARY SCHOOL,BELDING ELEMENTARY SCHOOL,4257 NORTH TRIPP AV,4257 NORTH TRIPP AV,4257 NORTH TRIPP AV,CHICAGO,IL,60641,"4257 NORTH TRIPP AVE, CHICAGO, IL 60641",1603,1603.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Belding Elementary School, 4235-4257, North Tripp Avenue, Irving Park, Chicago, Cook County, Illinois, 60641, United States of America","41.958624650000004, -87.73361110032857",41.95862465,-87.7336111003285,POINT (439204.5523662252 4645442.614735796),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,6283.569772063213
266,NCES,,,92.0,1.71E+11,1,0,0,0,0,0,0,0,0,CARNEGIE ELEMENTARY SCHOOL,CARNEGIE ELEMENTARY SCHOOL,CARNEGIE ELEMENTARY SCHOOL,1414 EAST 61ST PL,1414 EAST 61ST PL,1414 EAST 61ST PL,CHICAGO,IL,60637,"1414 EAST 61ST PL, CHICAGO, IL 60637",4202,4202.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"1414, East 61st Place, Woodlawn, Chicago, Cook County, Illinois, 60637, United States of America","41.7837457, -87.59101747591944",41.7837457,-87.5910174759194,POINT (450887.8645497042 4625934.99407652),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3740 S Cottage Grove Ave,"3740 S Cottage Grove Ave, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Cottage Grove Avenue, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","41.7862906, -87.6060534",41.7862906,-87.60605340000001,1281.0105207361146
267,NCES,,,439.0,1.71E+11,0,0,0,0,0,0,0,0,0,NETTELHORST ELEMENTARY SCHOOL,NETTELHORST ELEMENTARY SCHOOL,NETTELHORST ELEMENTARY SCHOOL,3252 NORTH BROADWAY AV,3252 NORTH BROADWAY ST,3252 NORTH BROADWAY ST,CHICAGO,IL,60657,"3252 NORTH BROADWAY ST, CHICAGO, IL 60657",620,620.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"3252, North Broadway, Boystown, Lake View, Chicago, Cook County, Illinois, 60657, United States of America","41.94134819127697, -87.64455094412104",41.9413481912769,-87.64455094412098,POINT (446570.7109300966 4643465.082783838),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,3965.5492663570444
268,NCES,,,83.0,1.71E+11,0,0,0,0,0,0,0,0,0,BURROUGHS ELEMENTARY SCHOOL,BURROUGHS ELEMENTARY SCHOOL,BURROUGHS ELEMENTARY SCHOOL,3542 SOUTH WASHTENAW AV,3542 SOUTH WASHTENAW AV,3542 SOUTH WASHTENAW AV,CHICAGO,IL,60632,"3542 SOUTH WASHTENAW AVE, CHICAGO, IL 60632",5801,5801.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"3542, South Washtenaw Avenue, South Brighton, Brighton Park, Chicago, Cook County, Illinois, 60632, United States of America","41.82886825, -87.69270005578002",41.82886825,-87.69270005578,POINT (442478.6196784128 4631007.845827444),0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,246-250 W 38th St,"246-250 W 38th St, Chicago, IL",Chicago,IL,Wentworth Gardens,"West 38th Street, Corwith, Brighton Park, Chicago, Cook County, Illinois, 60632, United States of America","41.8243769, -87.7068962",41.8243769,-87.7068962,1280.0559251095704
269,NCES,,,623.0,1.71E+11,0,0,0,0,0,0,0,0,0,WALSH ELEMENTARY SCHOOL,WALSH ELEMENTARY SCHOOL,WALSH ELEMENTARY SCHOOL,2031 SOUTH PEORIA ST,2015 SOUTH PEORIA ST,2015 SOUTH PEORIA ST,CHICAGO,IL,60608,"2015 SOUTH PEORIA ST, CHICAGO, IL 60608",3103,3103.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Walsh Elementary School, 2015-2031, South Peoria Street, Pilsen, Lower West Side, Chicago, Cook County, Illinois, 60608, United States of America","41.854694949999995, -87.64782939911206",41.8546949499999,-87.647829399112,POINT (446226.298055962 4633846.225102272),0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1111 W Roosevelt Rd,"1111 W Roosevelt Rd, Chicago, IL",Chicago,IL,Brooks Homes,"1111-1119, West Roosevelt Road, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States of America","41.8667648, -87.65492381941203",41.8667648,-87.65492382,1463.7796912049191
270,NCES,,,384.0,1.71E+11,0,0,0,0,0,0,0,0,0,MAHALIA JACKSON ELEMENTARY SCHOOL,JACKSON M ELEMENTARY SCHOOL,JACKSON M ELEMENTARY SCHOOL,917 WEST 88TH ST,917 WEST 88TH ST,917 WEST 88TH ST,CHICAGO,IL,60620,"917 WEST 88TH ST, CHICAGO, IL 60620",7114,7114.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"917, West 88th Street, Brainerd, Auburn Gresham, Chicago, Cook County, Illinois, 60620, United States of America","41.733847600000004, -87.64695182294906",41.7338476,-87.64695182294899,POINT (446198.1704292389 4620428.518175165),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,4079.9554409611183
271,NCES,,,200.0,1.71E+11,0,0,0,0,0,0,0,0,0,FARNSWORTH ELEMENTARY SCHOOL,FARNSWORTH ELEMENTARY SCHOOL,FARNSWORTH ELEMENTARY SCHOOL,5414 NORTH LINDER AV,5414 NORTH LINDER AV,5414 NORTH LINDER AV,CHICAGO,IL,60630,"5414 NORTH LINDER AVE, CHICAGO, IL 60630",1105,1105.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"5414, North Linder Avenue, Jefferson Park, Chicago, Cook County, Illinois, 60630, United States of America","41.979963299999994, -87.76632018293446",41.9799632999999,-87.7663201829344,POINT (436515.0766891431 4647835.554377145),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,8835.222827935026
272,NCES,,,646.0,1.71E+11,0,0,0,0,0,0,0,0,0,WHITTIER ELEMENTARY SCHOOL,WHITTIER ELEMENTARY SCHOOL,WHITTIER ELEMENTARY SCHOOL,1900 WEST 23RD ST,1900 WEST 23RD ST,1900 WEST 23RD ST,CHICAGO,IL,60608,"1900 WEST 23RD ST, CHICAGO, IL 60608",3114,8432.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"West 23rd Street, Lower West Side, Chicago, Cook County, Illinois, 60608, United States of America","41.8507037, -87.6728086",41.8507037,-87.6728086,POINT (444149.3929269295 4633419.034203988),0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1510 W 14th Pl,"1510 W 14th Pl, Chicago, IL",Chicago,IL,Grace Abbott Homes,"1510, West 14th Place, Near West Side, Chicago, Cook County, Illinois, 60608, United States of America","41.862449387755106, -87.66580179591837",41.86244939,-87.6658018,1427.941933787373
273,NCES,,,307.0,1.71E+11,0,0,0,0,0,0,0,0,0,JAHN ELEMENTARY SCHOOL,JAHN ELEMENTARY SCHOOL,JAHN ELEMENTARY SCHOOL,3149 NORTH WOLCOTT AV,3149 NORTH WOLCOTT AV,3149 NORTH WOLCOTT AV,CHICAGO,IL,60657,"3149 NORTH WOLCOTT AVE, CHICAGO, IL 60657",513,513.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"3149, North Wolcott Avenue, Cuyler, North Center, Chicago, Cook County, Illinois, 60613, United States of America","41.93916135, -87.67519823145469",41.93916135,-87.6751982314546,POINT (444028.3153298183 4643241.8375035),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,4561.649325965178
