id,school,school_short,school_full,network,type,address,city,state,zip,comarea,ward,ward1,ward2,ward3,ward4,ward5,ward6,ward7,ward8,ward9,ward10,ward11,ward12,ward13,ward14,ward15,ward16,ward17,ward18,ward19,ward20,ward21,ward22,ward23,ward24,ward25,ward26,ward27,ward28,ward29,ward30,ward31,ward32,ward33,ward34,ward35,ward36,ward37,ward38,ward39,ward40,ward41,ward42,ward43,ward44,ward45,ward46,ward47,ward48,ward49,ward50,tract2000,tract2010,selective,closed_turn,closed,yr_action,closed00,closed01,closed02,closed03,closed04,closed05,closed06,closed07,closed08,closed09,closed10,closed11,closed12,closed13,closedturn00,closedturn01,closedturn02,closedturn03,closedturn04,closedturn05,closedturn06,closedturn07,closedturn08,closedturn09,closedturn10,closedturn11,closedturn12,closedturn13,bage2000,bage2010,yrbuilt,a2a_ur2012,a2a_ur2006,tif2000,tif2010,dist_charter,dist_new,dist_cbd,ayp2004,ayp2005,ayp2006,ayp2007,ayp2008,ayp2009,ayp2010,ayp2011,ayp2012,ayp2013,pmec2001,pmec2010,probation2011,cen9906,enroll2006,cen062012,pli_2012,pw_1990,pw_2000,pw_2010,pb_1990,pb_2000,pb_2010,pl_1990,pl_2000,pl_2010,pa_1990,pa_2000,pa_2010,sapop90ct,sapop00ct,sapop10ct,csapop9000,pcsapop9000,pcsapop0010,bp00ct,bp10ct,cbp0010ct,mfi_1990ct,mfi_2000ct,mfi_2010ct,mhv1990ct,mhv2000ct,mhv2010ct,pcmhv9000,pcmhv0010
636,Wendell Smith Elementary,SMITH,Wendell Smith Elementary School,Lake Calumet Elementary Network,ES,744 E 103rd St,Chicago,IL,60628,PULLMAN,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5002,5002,0,1,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,26,36,1974,0.62,0.85,0,0,0.16,2.49,12.16,1,1,1,1,1,1,1,1,1,1,22.3,57.5,1,-0.26,467,-0.22,99.5,0,0.002,0,0.982,0.99,1,0.018,0.008,0,0,0,0,945.000,898,670,-47,-0.050,-0.254,0.97,0.96,0.00,18293.00,20143.00,22750,44900.000,84100.00,136000,0.87305122,0.617122473
638,West Park Academy ES,WEST PARK,West Park Elementary Academy,Garfield-Humboldt Elementary Network,ES,1425 N Tripp Ave,Chicago,IL,60651,HUMBOLDT PARK,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,2306,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,1996,0.94,1.05,0,0,0.61,0.35,5.65,1,1,1,1,1,1,1,1,1,1,21.8,62,1,-0.07,760,-0.10,96.7,,0.014,0.003,,0.379,0.343,,0.59,0.649,,0.002,0.001,3177.000,2940,2242,-237,-0.075,-0.237,0.40,0.35,-0.05,25489.00,27591.00,35220,58900.000,120600.00,280900,1.047538201,1.329187396
639,West Pullman ES,WEST PULLMAN,West Pullman Elementary School,Lake Calumet Elementary Network,ES,11941 S Parnell Ave,Chicago,IL,60628,WEST PULLMAN,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305,5305.01,0,1,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,116,1894,0.52,0.92,0,0,0.95,1.40,14.15,1,1,1,1,1,1,1,1,1,0,17.2,58.4,1,-0.19,530,-0.36,94.3,0,0.003,0.003,1,0.997,0.995,0,0,0.003,0,0,0,2332.966,2111,1629,-222,-0.095,-0.228,0.98,0.97,-0.01,35322.00,46145.00,35762,62000.001,83600.00,150700,0.348387129,0.802631509
660,"Young, W HS",YOUNG HS,Whitney M Young Magnet High School,West Side High School Network,HS,211 S Laflin St,Chicago,IL,60607,NEAR WEST SIDE,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817,8331,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,1975,1.31,1.37,0,0,0.69,2.00,1.88,0,0,0,0,0,0,0,0,0,0,93,96.1,0,0.04,2207,-0.02,36.8,0.151,0.239,0.303,0.627,0.413,0.309,0.135,0.189,0.196,0.087,0.155,0.189,266.000,447,725,181,0.680,0.622,0.53,0.16,-0.37,7870.83,37258.11,98677,237656.253,277590.47,355600,0.168033503,0.281023825
647,Wildwood ES,WILDWOOD,Wildwood Elementary School,O'Hare Elementary Network,ES,6950 N Hiawatha Ave,Chicago,IL,60646,FOREST GLEN,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1201,1201,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,66,1944,2.1,1.74,0,0,2.80,3.69,11.54,0,0,0,0,0,0,0,0,0,0,77.1,92.2,0,-0.19,348,0.18,25.6,0.443,0.399,0.535,0.339,0.073,0.072,0.161,0.441,0.275,0.057,0.087,0.112,801.000,1031,1178,230,0.287,0.143,0.00,0.01,0.00,57760.00,84415.00,100828,178300.001,290900.00,482200,0.631519899,0.6576143
103,Cather ES,CATHER,Willa Cather Elementary School,Garfield-Humboldt Elementary Network,ES,2908 W Washington Blvd,Chicago,IL,60612,EAST GARFIELD PARK,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702,8371,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,1963,0.36,0.38,1,0,0.01,0.66,3.67,1,1,1,1,1,1,1,1,1,1,14.1,82.6,0,-0.29,245,-0.04,100,0,0,0.004,1,1,0.991,0,0,0.004,0,0,0,594.000,645,451,51,0.086,-0.301,0.97,0.84,-0.13,9839.81,29405.52,27945,39560.000,93781.45,273800,1.370613053,1.91955387
287,Hinton ES,HINTON,William A Hinton Elementary School,Englewood-Gresham Elementary Network,ES,644 W 71st St,Chicago,IL,60621,ENGLEWOOD,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6812,6812,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,1965,0.42,0.83,0,0,0.53,1.29,8.09,1,1,1,1,1,1,1,1,1,1,25.6,52.2,1,0.54,558,-0.43,96,0,0,0.01,1,1,0.99,0,0,0,0,0,0,1712.000,1475,873,-237,-0.138,-0.408,0.99,0.98,0.00,9823.00,17647.00,16063,40500.001,63800.00,117100,0.575308616,0.835423197
458,Ogden ES,OGDEN,William B Ogden Elementary School,North-Northwest Side High School Network,ES,24 W Walton St,Chicago,IL,60610,NEAR NORTH SIDE,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,811,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,57,1953,1.08,0.92,0,0,0.99,0.36,1.24,0,0,0,0,0,0,0,0,0,0,69.2,87.2,0,-0.05,619,0.15,49.1,,0.403,0.483,,0.388,0.249,,0.129,0.121,,0.08,0.141,151.000,124,135,-27,-0.179,0.089,0.13,0.13,-0.01,37841.00,47603.00,55704,500001.002,233800.00,438800,-0.532400937,0.876817793
468,Owen ES,OWEN,William Bishop Owen Scholastic Academy Elementary School,Midway Elementary Network,ES,8247 S Christina Ave,Chicago,IL,60652,ASHBURN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004,7004.01,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,61,1949,0.87,0.91,0,0,0.00,0.00,10.37,0,0,0,0,0,0,0,0,0,0,76.2,92.9,0,-0.23,250,-0.03,62.2,0.346,0.293,0.028,0.396,0.55,0.9,0.216,0.149,0.056,0.018,0,0.012,1214.593,1835,1850,620,0.511,0.008,0.50,0.56,0.05,35374.00,57222.00,63438,76599.998,115700.00,191000,0.510443846,0.650821148
240,Goudy ES,GOUDY,William C Goudy Elementary School,Ravenswood-Ridge Elementary Network,ES,5120 N Winthrop Ave,Chicago,IL,60640,UPTOWN,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,312,312,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,72,1938,1.12,1.06,0,0,0.87,2.34,6.66,1,0,0,0,0,0,0,0,1,1,52.3,77.3,0,-0.24,741,0.08,94,0.057,0.222,0.106,0.336,0.208,0.176,0.432,0.286,0.298,0.157,0.278,0.419,1807.000,1525,915,-282,-0.156,-0.400,0.34,0.29,-0.05,6155.00,13792.00,17727,112500.000,184800.00,281900,0.642666674,0.5254329
512,Reavis ES,REAVIS,William C Reavis Math & Science Specialty ES,Burnham Park Elementary Network,ES,834 E 50th St,Chicago,IL,60615,KENWOOD,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3904,3904,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,1970,0.45,0.64,0,0,0.64,2.62,5.50,1,1,1,1,1,1,1,1,1,1,34.2,56.5,1,-0.07,403,-0.23,98.1,0.003,0,0.003,0.997,1,0.987,0,0,0.003,0,0,0,629.000,766,623,137,0.218,-0.187,0.95,0.90,-0.04,10876.00,18819.00,21627,54700.000,153200.00,238000,1.800731256,0.553524804
165,DuBois ES,DUBOIS,William E B Dubois Elementary School,Lake Calumet Elementary Network,ES,330 E 133rd St,Chicago,IL,60827,RIVERDALE,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,5401.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,73,1937,0.5,0.79,0,0,0.45,3.37,15.77,0,0,0,0,0,0,0,0,1,1,24.6,58,1,-0.35,276,-0.33,99.5,,0,0.033,,0.941,0.93,,0.057,0.033,,0.002,0,2931.940,2669,1567,-263,-0.090,-0.413,0.97,0.95,-0.02,6401.00,13469.00,13277,45999.998,55500.00,99000,0.206521763,0.783783842
154,Dever ES,DEVER,William E Dever Elementary School,O'Hare Elementary Network,ES,3436 N Osceola Ave,Chicago,IL,60634,DUNNING,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,1708,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,75,1935,1.61,1.53,0,0,2.13,2.83,10.41,0,0,0,0,0,0,0,0,0,0,68,86.3,0,-0.09,801,0.05,59,0.528,0.741,0.605,0.295,0.046,0.022,0.165,0.194,0.33,0.011,0.018,0.038,624.000,765,739,141,0.226,-0.034,0.00,0.01,0.01,32670.00,49196.00,61504,105200.000,161700.00,291500,0.537072246,0.802721088
205,Finkl ES,FINKL,William F Finkl Elementary School,Pilsen-Little Village Elementary Network,ES,2332 S Western Ave,Chicago,IL,60608,LOWER WEST SIDE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,8413,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,1995,0.94,0.91,0,0,0.27,2.21,3.73,1,1,1,0,0,0,0,1,1,1,30.4,71.5,1,-0.13,524,0.11,99.1,,0.004,0.013,,0.124,0.055,,0.872,0.931,,0,0,1615.000,1768,1238,153,0.095,-0.300,0.01,0.03,0.02,20066.89,29575.58,33927,49129.458,132595.29,260500,1.698895954,0.964624776
285,Hibbard ES,HIBBARD,William G Hibbard Elementary School,O'Hare Elementary Network,ES,3244 W Ainslie St,Chicago,IL,60625,ALBANY PARK,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1402,1402,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,94,1916,1.1,1.05,0,0,0.65,0.07,7.42,0,0,0,0,0,1,1,1,1,1,60.4,71.7,0,-0.05,1159,0.07,97,0.252,0.161,0.079,0.043,0.05,0.054,0.376,0.581,0.762,0.328,0.208,0.105,1746.000,1983,1219,237,0.136,-0.385,0.06,0.05,-0.01,23305.00,30764.00,41821,99300.001,198000.00,294700,0.993957675,0.488383838
71,"Brown, W ES","BROWN, W",William H Brown Elementary School,Fulton Elementary Network,ES,54 N Hermitage Ave,Chicago,IL,60612,NEAR WEST SIDE,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816,8381,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,53,1957,0.41,0.49,0,0,0.44,1.97,2.21,1,1,1,0,0,0,0,1,1,1,20.1,65.4,1,-0.09,257,-0.17,99,0.011,0,0.005,0.974,0.985,0.949,0.013,0.012,0.037,0,0.002,0.005,489.000,331,166,-158,-0.323,-0.498,0.65,0.50,-0.16,13658.31,21120.39,27133,77460.607,138101.92,305300,0.782866532,1.210686087
648,William H King Elementary School,KING,William H King Elementary School,Fulton Elementary Network,ES,740 S Campbell Ave,Chicago,IL,60612,NEAR WEST SIDE,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827,2827,0,1,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,51,1959,0.52,0.63,1,0,0.48,1.60,3.21,1,1,1,1,1,1,1,1,1,0,25.7,66.6,1,0.07,348,-0.24,97,0.017,0.007,0.006,0.599,0.664,0.776,0.384,0.329,0.218,0,0,0,647.000,481,585,-166,-0.257,0.216,0.34,0.45,0.11,22788.00,26250.00,37409,33600.000,153900.00,264000,3.580357097,0.71539961
498,Prescott ES,PRESCOTT,William H Prescott Elementary School,Fullerton Elementary Network,ES,1632 W Wrightwood Ave,Chicago,IL,60614,LINCOLN PARK,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,707,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,118,1892,0.72,0.55,0,0,0.74,1.37,3.88,1,1,1,0,0,0,0,0,0,0,36.2,74.5,0,-0.11,208,0.15,71.3,0.115,0.062,0.171,0.071,0.089,0.09,0.806,0.83,0.678,0.006,0.016,0.05,777.000,570,690,-207,-0.266,0.211,0.23,0.06,-0.16,11389.00,47292.00,77288,103100.001,308700.00,447300,1.994180375,0.448979592
511,Ray ES,RAY,William H Ray Elementary School,Burnham Park Elementary Network,ES,5631 S Kimbark Ave,Chicago,IL,60637,HYDE PARK,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112,4112,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,116,1894,0.93,0.90,0,0,1.01,2.49,6.40,0,0,0,0,0,0,0,0,0,0,70.5,86.1,0,-0.31,654,0.00,44.8,0.329,0.219,0.212,0.534,0.623,0.579,0.049,0.038,0.079,0.084,0.116,0.126,316.000,317,300,1,0.003,-0.054,0.07,0.07,0.00,38958.00,66471.00,61250,335400.003,286400.00,560800,-0.146094225,0.958100559
531,Ryder ES,RYDER,William H Ryder Math & Science Specialty ES,Englewood-Gresham Elementary Network,ES,8716 S Wallace St,Chicago,IL,60620,AUBURN GRESHAM,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7115,7115,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,1963,0.53,0.79,0,0,0.62,0.81,10.11,1,1,1,1,1,1,1,1,1,1,30.4,57.7,1,-0.11,455,-0.34,96,0.018,0,0,0.974,1,1,0.004,0,0,0.004,0,0,697.000,818,639,121,0.174,-0.219,0.98,0.99,0.00,32569.00,34145.00,43295,64400.000,88200.00,156800,0.369565211,0.777777778
548,Seward ES,SEWARD,William H Seward Communication Arts Academy Elementary School,Pershing Elementary Network,ES,4600 S Hermitage Ave,Chicago,IL,60609,NEW CITY,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6104,6104,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,114,1896,1.8,1.50,0,1,1.08,0.45,5.38,1,1,0,0,0,0,1,1,1,1,36.3,68.7,0,-0.21,714,0.25,98.7,0.069,0.032,0.019,0,0,0.014,0.93,0.968,0.967,0,0,0,783.000,912,805,129,0.165,-0.117,0.01,0.03,0.02,23910.00,23611.00,30424,41300.000,107500.00,229500,1.602905589,1.134883721
649,William J & Charles H Mayo Elementary School,MAYO,William J & Charles H Mayo Elementary School,Burnham Park Elementary Network,ES,249 E 37th St,Chicago,IL,60653,DOUGLAS,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3513,8396,0,1,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,57,1953,0.71,0.91,0,0,0.26,1.77,3.79,0,0,0,0,0,0,0,0,1,0,35.3,65.3,0,0.00,523,-0.13,98.7,0.002,0.004,0,0.997,0.996,0.998,0.002,0,0,0,0,0.002,504.000,337,334,-167,-0.331,-0.009,0.98,0.92,-0.06,10365.45,25653.49,43125,52968.362,204472.83,287500,2.860282213,0.406054807
462,Onahan ES,ONAHAN,William J Onahan Elementary School,O'Hare Elementary Network,ES,6634 W Raven St,Chicago,IL,60631,NORWOOD PARK,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1002,1002,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,82,1928,1.65,1.41,0,0,3.39,4.13,11.49,0,0,0,0,0,0,0,0,0,0,73.2,92,0,0.29,562,0.21,37.2,0.628,0.7,0.673,0.074,0.067,0.024,0.037,0.184,0.259,0.26,0.041,0.032,1085.000,1279,1413,194,0.179,0.105,0.00,0.00,0.00,38289.00,53028.00,70438,130000.000,201100.00,351600,0.546923073,0.748383889
586,"Sullivan, WK New ES",NEW SULLIVAN,William K New Sullivan Elementary School,Skyway Elementary Network,ES,8331 S Mackinaw Ave,Chicago,IL,60617,SOUTH CHICAGO,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4602,4602,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2000,0.72,1.05,0,0,0.00,0.00,10.47,1,1,1,1,1,1,1,1,1,1,23.1,56,1,-0.25,763,-0.31,99,0.021,0.006,0.01,0.361,0.531,0.74,0.619,0.46,0.24,0,0,0,1379.000,1294,762,-85,-0.062,-0.411,0.30,0.47,0.17,16906.00,20963.00,30536,40000.000,77100.00,137200,0.927499997,0.779507134
244,Gray ES,"GRAY, W",William P Gray Elementary School,O'Hare Elementary Network,ES,3730 N Laramie Ave,Chicago,IL,60641,PORTAGE PARK,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1507,1507,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,99,1911,1.47,1.48,0,0,1.07,1.75,8.08,0,0,0,0,0,0,1,1,1,1,55.7,81,0,-0.12,1292,0.03,91.6,0.527,0.449,0.178,0.171,0.012,0.032,0.253,0.506,0.759,0.05,0.029,0.028,807.000,1092,1106,285,0.353,0.013,0.01,0.02,0.01,32240.00,46224.00,58194,100600.000,168000.00,307400,0.669980128,0.829761905
449,Nixon ES,NIXON,William P Nixon Elementary School,Fullerton Elementary Network,ES,2121 N Keeler Ave,Chicago,IL,60639,HERMOSA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2004.02,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,108,1902,1.26,1.23,0,0,0.31,0.57,5.93,1,1,1,0,0,0,0,1,1,1,36.9,66,0,-0.12,1080,-0.03,98.4,0.08,0.02,0.012,0.019,0.011,0.028,0.893,0.966,0.956,0.006,0.004,0.004,1618.424,1782,1372,164,0.101,-0.230,0.02,0.05,0.02,25711.00,37366.00,37420,73199.998,139200.01,321700,0.901639476,1.311063125
483,Penn ES,PENN,William Penn Elementary School,Austin-North Lawndale Elementary Network,ES,1616 S Avers Ave,Chicago,IL,60623,NORTH LAWNDALE,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924,2924,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,86,1924,0.78,0.88,0,0,0.02,1.68,5.09,1,1,1,1,1,1,1,1,1,1,20.5,56.1,1,-0.18,420,0.01,99.3,0.002,0.001,0,0.898,0.948,0.843,0.096,0.051,0.154,0,0,0,938.000,947,749,9,0.010,-0.209,0.97,0.96,-0.01,17870.00,28045.00,23158,44000.001,133000.00,187500,2.022727232,0.409774436
651,William T. Sherman Elementary School,SHERMAN,William T Sherman Elementary School,AUSL Schools,ES,1000 W 52nd St,Chicago,IL,60609,NEW CITY,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120,6120,0,1,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,63,73,1937,0.77,1.07,0,0,0.63,0.32,5.80,1,1,1,1,1,1,1,1,1,1,18.3,NA,NA,-0.67,617,-0.25,99.8,0,0,0,0.984,1,0.985,0.016,0,0.013,0,0,0.002,1085.000,838,472,-247,-0.228,-0.437,0.97,0.93,-0.04,16629.00,27348.00,23689,37200.000,77200.00,170600,1.075268799,1.20984456
96,Carter ES,CARTER,William W Carter Elementary School,Burnham Park Elementary Network,ES,5740 S Michigan Ave,Chicago,IL,60637,WASHINGTON PARK,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,4005,0,1,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,97,1913,0.58,0.71,0,0,0.43,1.88,6.32,1,1,1,0,0,0,0,1,1,1,21.9,55.4,1,-1.00,423,-0.13,99.5,0.002,0,0.002,0.998,1,0.998,0,0,0,0,0,0,686.000,890,769,204,0.297,-0.136,0.99,0.98,-0.01,8951.00,19653.00,22539,31300.000,113600.00,179700,2.629392994,0.581866197
652,Williams Multiplex Elementary School,WILLIAMS ES,Williams Multiplex Elementary School,Burnham Park Elementary Network,MS,2710 S DEARBORN ST,Chicago,IL,60616,DOUGLAS,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504,3504,0,1,1,2002,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,60,1950,0.79,NA,0,NA,0.00,0.55,2.61,1,0,0,0,0,0,0,1,1,0,17.3,NA,NA,0.15,NA,NA,95.5,,0,0.011,,1,0.986,,0,0.004,,0,0,1557.000,980,132,-577,-0.371,-0.865,0.99,0.97,-0.02,4999.00,8507.00,10152,143300,89500.00,129400,-0.375436148,0.445810056
